code,name,market,sector33,sector17,size
6724,セイコーエプソン,prime,電気機器,電機・精密,mid400
6727,ワコム,prime,電気機器,電機・精密,small1
6728,アルバック,prime,電気機器,電機・精密,mid400
6730,アクセル,standard,電気機器,電機・精密,small2
6731,ピクセラ,standard,電気機器,電機・精密,none
6736,サン電子,standard,電気機器,電機・精密,none
6737,ＥＩＺＯ,prime,電気機器,電機・精密,small1
6740,ジャパンディスプレイ,prime,電気機器,電機・精密,small2
6741,日本信号,prime,電気機器,電機・精密,small2
6742,京三製作所,prime,電気機器,電機・精密,small2
6743,大同信号,standard,電気機器,電機・精密,none
6744,能美防災,prime,電気機器,電機・精密,small1
6745,ホーチキ,prime,電気機器,電機・精密,small2
6748,星和電機,standard,電気機器,電機・精密,none
6750,エレコム,prime,電気機器,電機・精密,small1
6752,パナソニック　ホールディングス,prime,電気機器,電機・精密,large70
6753,シャープ,prime,電気機器,電機・精密,mid400
6754,アンリツ,prime,電気機器,電機・精密,mid400
6757,ＯＳＧコーポレーション,standard,電気機器,電機・精密,none
6758,ソニーグループ,prime,電気機器,電機・精密,core30
6762,ＴＤＫ,prime,電気機器,電機・精密,large70
6763,帝国通信工業,prime,電気機器,電機・精密,small2
6768,タムラ製作所,prime,電気機器,電機・精密,small1
6769,ザインエレクトロニクス,standard,電気機器,電機・精密,none
6770,アルプスアルパイン,prime,電気機器,電機・精密,mid400
6771,池上通信機,standard,電気機器,電機・精密,none
6772,東京コスモス電機,standard,電気機器,電機・精密,none
6775,ＴＢグループ,standard,電気機器,電機・精密,none
6776,天昇電気工業,standard,化学,素材・化学,none
6777,ｓａｎｔｅｃ　Ｈｏｌｄｉｎｇｓ,standard,電気機器,電機・精密,none
6778,アルチザネットワークス,standard,電気機器,電機・精密,none
6779,日本電波工業,prime,電気機器,電機・精密,small2
6785,鈴木,prime,電気機器,電機・精密,small2
6786,ＲＶＨ,standard,サービス業,情報通信・サービスその他,none
6787,メイコー,prime,電気機器,電機・精密,small1
6788,日本トリム,prime,電気機器,電機・精密,small2
6794,フォスター電機,prime,電気機器,電機・精密,small2
6797,名古屋電機工業,standard,電気機器,電機・精密,none
6798,ＳＭＫ,prime,電気機器,電機・精密,small2
6800,ヨコオ,prime,電気機器,電機・精密,small2
6803,ティアック,standard,電気機器,電機・精密,none
6804,ホシデン,prime,電気機器,電機・精密,small1
6806,ヒロセ電機,prime,電気機器,電機・精密,mid400
6807,日本航空電子工業,prime,電気機器,電機・精密,small1
6809,ＴＯＡ,prime,電気機器,電機・精密,small2
6810,マクセル,prime,電気機器,電機・精密,small1
6814,古野電気,prime,電気機器,電機・精密,small1
6817,スミダコーポレーション,prime,電気機器,電機・精密,small2
6819,伊豆シャボテンリゾート,standard,サービス業,情報通信・サービスその他,none
6820,アイコム,prime,電気機器,電機・精密,small2
6822,大井電気,standard,電気機器,電機・精密,none
6823,リオン,prime,電気機器,電機・精密,small2
6824,新コスモス電機,standard,電気機器,電機・精密,none
6832,アオイ電子,standard,電気機器,電機・精密,none
6834,精工技研,standard,電気機器,電機・精密,none
6835,アライドテレシスホールディングス,standard,電気機器,電機・精密,none
6836,ぷらっとホーム,standard,電気機器,電機・精密,none
6837,京写,standard,電気機器,電機・精密,none
6838,多摩川ホールディングス,standard,電気機器,電機・精密,none
6840,ＡＫＩＢＡホールディングス,standard,電気機器,電機・精密,none
6841,横河電機,prime,電気機器,電機・精密,mid400
6844,新電元工業,prime,電気機器,電機・精密,small2
6845,アズビル,prime,電気機器,電機・精密,mid400
6848,東亜ディーケーケー,standard,電気機器,電機・精密,none
6849,日本光電工業,prime,電気機器,電機・精密,mid400
6850,チノー,prime,電気機器,電機・精密,small2
6853,共和電業,standard,電気機器,電機・精密,none
6855,日本電子材料,standard,電気機器,電機・精密,small2
6856,堀場製作所,prime,電気機器,電機・精密,mid400
6857,アドバンテスト,prime,電気機器,電機・精密,core30
6858,小野測器,standard,電気機器,電機・精密,none
6859,エスペック,prime,電気機器,電機・精密,small1
6861,キーエンス,prime,電気機器,電機・精密,core30
6862,ミナトホールディングス,standard,電気機器,電機・精密,none
6863,ニレコ,standard,電気機器,電機・精密,none
6864,エヌエフホールディングス,standard,電気機器,電機・精密,none
6866,日置電機,prime,電気機器,電機・精密,small1
6867,リーダー電子,standard,電気機器,電機・精密,none
6869,シスメックス,prime,電気機器,電機・精密,mid400
6870,日本フェンオール,standard,電気機器,電機・精密,none
6871,日本マイクロニクス,prime,電気機器,電機・精密,small1
6874,協立電機,standard,電気機器,電機・精密,none
6875,メガチップス,prime,電気機器,電機・精密,small1
6877,ＯＢＡＲＡ　ＧＲＯＵＰ,standard,電気機器,電機・精密,small2
6882,三社電機製作所,standard,電気機器,電機・精密,none
6888,アクモス,standard,情報・通信業,情報通信・サービスその他,none
6890,フェローテック,standard,電気機器,電機・精密,none
6894,パルステック工業,standard,電気機器,電機・精密,none
6897,ツインバード,standard,電気機器,電機・精密,none
6898,トミタ電機,standard,電気機器,電機・精密,none
6899,ＡＳＴＩ,standard,電気機器,電機・精密,none
6902,デンソー,prime,輸送用機器,自動車・輸送機,large70
6904,原田工業,standard,電気機器,電機・精密,none
6905,コーセル,prime,電気機器,電機・精密,small2
6907,ジオマテック,standard,電気機器,電機・精密,none
6908,イリソ電子工業,prime,電気機器,電機・精密,small1
6912,菊水ホールディングス,standard,電気機器,電機・精密,none
6914,オプテックスグループ,prime,電気機器,電機・精密,small1
6915,千代田インテグレ,standard,電気機器,電機・精密,small2
6918,アバールデータ,standard,電気機器,電機・精密,none
6919,ケル,standard,電気機器,電機・精密,none
6920,レーザーテック,prime,電気機器,電機・精密,large70
6923,スタンレー電気,prime,電気機器,電機・精密,mid400
6925,ウシオ電機,prime,電気機器,電機・精密,mid400
6926,岡谷電機産業,standard,電気機器,電機・精密,none
6927,ヘリオス　テクノ　ホールディング,standard,電気機器,電機・精密,none
6928,エノモト,standard,電気機器,電機・精密,none
6929,日本セラミック,prime,電気機器,電機・精密,small1
6932,遠藤照明,standard,電気機器,電機・精密,none
6941,山一電機,prime,電気機器,電機・精密,small1
6942,ソフィアホールディングス,standard,情報・通信業,情報通信・サービスその他,none
6943,ＮＫＫスイッチズ,standard,電気機器,電機・精密,none
6946,日本アビオニクス,standard,電気機器,電機・精密,none
6947,図研,prime,電気機器,電機・精密,small1
6951,日本電子,prime,電気機器,電機・精密,mid400
6952,カシオ計算機,prime,電気機器,電機・精密,mid400
6954,ファナック,prime,電気機器,電機・精密,large70
6955,ＦＤＫ,standard,電気機器,電機・精密,none
6958,日本シイエムケイ,prime,電気機器,電機・精密,small2
6960,フクダ電子,standard,電気機器,電機・精密,none
6961,エンプラス,prime,電気機器,電機・精密,small2
6962,大真空,prime,電気機器,電機・精密,small2
6963,ローム,prime,電気機器,電機・精密,mid400
6964,サンコー,standard,電気機器,電機・精密,none
6965,浜松ホトニクス,prime,電気機器,電機・精密,mid400
6966,三井ハイテック,prime,電気機器,電機・精密,small1
6969,松尾電機,standard,電気機器,電機・精密,none
6971,京セラ,prime,電気機器,電機・精密,large70
6976,太陽誘電,prime,電気機器,電機・精密,mid400
6977,日本抵抗器製作所,standard,電気機器,電機・精密,none
6981,村田製作所,prime,電気機器,電機・精密,large70
6982,リード,standard,輸送用機器,自動車・輸送機,none
6986,双葉電子工業,prime,電気機器,電機・精密,small2
6988,日東電工,prime,化学,素材・化学,mid400
6989,北陸電気工業,standard,電気機器,電機・精密,none
6993,大黒屋ホールディングス,standard,小売業,小売,none
6994,指月電機製作所,standard,電気機器,電機・精密,none
6995,東海理化電機製作所,prime,輸送用機器,自動車・輸送機,small1
6996,ニチコン,prime,電気機器,電機・精密,small1
6997,日本ケミコン,prime,電気機器,電機・精密,small2
6998,日本タングステン,standard,電気機器,電機・精密,none
6999,ＫＯＡ,prime,電気機器,電機・精密,small1
7003,三井Ｅ＆Ｓ,prime,機械,機械,mid400
7004,カナデビア,prime,機械,機械,small1
7011,三菱重工業,prime,機械,機械,core30
7012,川崎重工業,prime,輸送用機器,自動車・輸送機,mid400
7013,ＩＨＩ,prime,機械,機械,mid400
7014,名村造船所,standard,輸送用機器,自動車・輸送機,small1
7018,内海造船,standard,輸送用機器,自動車・輸送機,none
7021,ニッチツ,standard,機械,機械,none
7022,サノヤスホールディングス,standard,機械,機械,none
7030,スプリックス,standard,サービス業,情報通信・サービスその他,none
7031,インバウンドテック,growth,サービス業,情報通信・サービスその他,none
7033,マネジメントソリューションズ,prime,サービス業,情報通信・サービスその他,small2
7034,プロレド・パートナーズ,prime,サービス業,情報通信・サービスその他,small2
7035,ａｎｄ　ｆａｃｔｏｒｙ,standard,サービス業,情報通信・サービスその他,none
7036,イーエムネットジャパン,growth,サービス業,情報通信・サービスその他,none
7037,テノ．ホールディングス,standard,サービス業,情報通信・サービスその他,none
7038,フロンティア・マネジメント,prime,サービス業,情報通信・サービスその他,small2
